순번,자원명,시도,시군구,주차장유형,경도,위도
384,경기과학고등학교,경기도,수원시,부설,127.0064083,37.308815
385,제주제일중학교,제주특별자치도,제주시,부설,126.5392087,33.49567465
386,반동초등학교,경상남도,창원시,노상,128.5843228,35.08771693
387,석문마을주차장,경상남도,하동군,노외,127.6446536,35.23022237
388,사파중학교옆 공영주차장,경상남도,창원시,노외,128.7013369,35.21832997
389,임시 공영주차장(설악면),경기도,가평군,노외,127.4900436,37.67867896
390,대리공영주차장,울산광역시,울주군,노외,129.2432719,35.57147127
391,공단동사무소,경상북도,구미시,부설,128.384501,36.10140418
392,병영막창거리,울산광역시,중구,노외,129.3438007,35.56956994
393,서소문삼성생명뒤,서울특별시,중구,노외,126.9747312,37.56207293
394,솔빛,경기도,화성시,노상,127.0732896,37.19418483
395,봉래초등학교,경상남도,진주시,노상,128.0861878,35.20016135
396,경상북도교육청안동학생수련원,경상북도,안동시,부설,128.8087678,36.69987111
397,한동,대구광역시,달서구,노외,128.5302896,35.79435261
398,석봉초등학교,경상남도,김해시,노상,128.8086197,35.19952662
399,현일초등학교,경기도,평택시,부설,126.919873,36.98611217
400,백호마을 제4임시공영주차장,경상남도,양산시,노외,128.9976336,35.32003542
401,풍기읍 공영주차장,경상북도,영주시,노외,128.5326288,36.868416
402,화도 제1공영주차장,경기도,남양주시,노외,127.3030422,37.65316711
403,양운초등학교,부산광역시,해운대구,부설,129.1667057,35.17474688
404,휴양림주차장,충청남도,부여군,노외,126.7148477,36.33829494
405,평택동공영주차장,경기도,평택시,노외,127.0837829,36.99376435
406,설악중고등학교,경기도,가평군,노상/노외,127.49395,37.6819367
407,온골유치원,경기도,연천군,부설,127.073793,38.01856461
408,새본리중학교,대구광역시,달서구,부설,128.5411766,35.8394684
409,경상남도교육청 창원도서관,경상남도,창원시,노상,128.6638317,35.22594994
410,대양초등학교,경기도,화성시,부설,126.8217315,37.20031947
411,원삼초등학교,경기도,용인시,부설,127.3161379,37.16355642
412,능포3,경상남도,거제시,노상,128.733024,34.87727906
413,예솔초등학교,경기도,화성시,노상,127.1193973,37.19655044
414,화수1.화평동사무소 옆,인천광역시,동구,노외,126.6299288,37.48138926
415,안서중학교,경기도,광명시,노상,126.8821568,37.4383574
416,송도초등학교,부산광역시,서구,노외,129.0160433,35.07835449
417,장항 제2공영주차장,경기도,고양시,노외,126.7674291,37.66406596
418,남해수산연구소 테니스장,전라남도,여수시,노상,127.6266884,34.63140856
419,풍산초등학교,강원도,화천군,노외,127.7414389,38.14775096
420,고씨굴(강변) 주차장,강원도,영월군,노외,128.5348008,37.13072094
421,사러가과일~로터리슈퍼,강원도,횡성군,노상,127.983747,37.49439231
422,금산빌딩앞,경기도,안산시,노외,126.8402354,37.3177538
423,서울효정학교,서울특별시,강북구,부설,127.0162222,37.62712954
424,임실시장 제1주차장,전라북도,임실군,노외,127.2836322,35.61352795
425,행신 제6공영주차장,경기도,고양시,노외,126.8355294,37.61395875
426,강화읍 관청 제1공영주차장,인천광역시,강화군,노외,126.4795132,37.75159291
427,매화동주민센터,경기도,시흥시,부설,126.8153434,37.41800923
428,시장주차장1 옆,전라남도,강진군,노외,126.7731811,34.64069538
429,선화동제3노상,대전광역시,중구,노상,127.4189232,36.32788469
430,괴산교육도서관,충청북도,괴산군,부설,127.7921655,36.81105734
431,북면사무소 주차장,강원도,인제군,부설,128.0844145,37.9660049
432,중앙1,경기도,성남시,부설,127.1419441,37.43747892
433,칠천초등학교,경상남도,거제시,노상,128.6247838,34.98422779
434,인성여자고등학교,인천광역시,중구,노외,126.6243874,37.47421402
435,자란초등학교,경기도,평택시,노상,127.0998653,37.00341476
436,온산중학교(체육관주차장),울산광역시,울주군,부설,129.3179362,35.4390149
437,인천환경공단 남항사업소,인천광역시,중구,노외,126.6286,37.43526306
438,건국중학교,부산광역시,사하구,부설,128.9696164,35.10952808
439,산내리 주차장,충청남도,서천군,노외,126.7314289,36.0505079
440,한산초등학교,경기도,고양시,노상,126.7532616,37.69594625
441,한국창의예술고등학교,전라남도,광양시,부설,127.7019096,34.94880756
442,남산초등학교,부산광역시,금정구,부설,129.0891842,35.26214065
443,대일고등학교,서울특별시,강서구,부설,126.8634031,37.5394887
444,용신초등학교 주차장,경기도,남양주시,노상,127.1733424,37.66100507
445,부광중학교,인천광역시,부평구,노상,126.7374688,37.50101254
446,하동초등학교,경상남도,하동군,노상,127.7476853,35.06691075
447,홍성천 하상4공구,충청남도,홍성군,노외,126.6683407,36.60339517
448,안양4동노외주차장,경기도,안양시,노외,126.9185376,37.39727785
449,아라1동 6111,제주특별자치도,제주시,노외,126.5486984,33.47644212
450,마산세무서,경상남도,창원시,노상,128.5663771,35.19708842
451,둔산리 공영주차장,전라북도,완주군,노외,127.1276559,35.96067963
452,충주여자중학교,충청북도,충주시,부설,127.9339639,36.9768963
453,삼환아파트~속여고입구 주차장,강원도,속초시,노상,128.5716533,38.19920106
454,오류지구 제5주차장,인천광역시,서구,노외,126.627984,37.59641331
455,광주푸른초등학교,경기도,광주시,부설,127.2711924,37.39930243
456,KBS별관뒤,서울특별시,영등포구,노상,126.9291951,37.51937684
457,둔내외곽주차장,강원도,횡성군,노상,128.2168879,37.510307
458,수리산교 하부,경기도,안양시,노외,126.9046491,37.3725487
459,강화읍 갑곳 제2공영주차장,인천광역시,강화군,노외,126.5054591,37.74218743
460,효돈중학교,제주특별자치도,서귀포시,부설,126.6209434,33.26553816
461,거열교~거창교,경상남도,거창군,노상,127.9087121,35.68311356
462,구 역파 앞,강원도,영월군,노외,128.4807035,37.18262037
463,풍암동 주민센터 주차장,광주광역시,서구,노외,126.8786337,35.12475772
464,은행나무주차장,전라북도,장수군,노외,127.5201816,35.64771002
465,상남동 93-2 임시 공영주차장,경상남도,창원시,노외,128.684794,35.21701742
466,낙산 C지구 주차장,강원도,양양군,노외,128.6368052,38.11266475
467,부계면사무소주차장,경상북도,군위군,노외,128.6637575,36.10078639
468,철성초등학교,경상남도,고성군,노외,128.3422779,34.95781352
469,왕곡초등학교,경기도,의왕시,부설,126.9804912,37.34518014
470,금산군 공영주차장(3개소),충청남도,금산군,노외,127.4888038,36.10613883
471,가음동 37-5 공영주차장,경상남도,창원시,노외,128.7026868,35.20549757
472,주공4차(아) 후면도로,강원도,영월군,노상,128.4592541,37.17708227
473,7-1 명동타운옆,경기도,이천시,노상,127.4444646,37.27890969
474,충주교현초등학교,충청북도,충주시,부설,127.9374972,36.9741152
475,하북면 행정복지센터,경상남도,양산시,부설,129.0869886,35.48926335
476,두류3동 행정복지센터,대구광역시,달서구,부설,128.5554753,35.85370536
477,석탑로노상주차장,충청남도,부여군,노상,126.9126941,36.27964876
478,팔용파출소 옆 주차장,경상남도,창원시,노외,128.6431409,35.2363595
479,월곶동주민센터,경기도,시흥시,부설,126.7423901,37.38889395
480,고양관산초등학교,경기도,고양시,부설,126.8665677,37.69212325
481,대구매동초등학교,대구광역시,수성구,부설,128.7092073,35.84521277
482,한광여자고등학교,경기도,평택시,노외,127.0960037,36.99789035
483,한울안중학교,대구광역시,달성군,노상,128.4308448,35.66893799
484,청일면사무소 주차장,강원도,횡성군,부설,128.150293,37.58392075
485,영암읍성 공영주차타워,전라남도,영암군,노외,126.6985433,34.79943661
486,호계중학교,경상남도,창원시,노상/부설,128.5139257,35.26685106
487,정약용생가 다목적광장,경기도,남양주시,노외,127.2971002,37.51478825
488,남원동 명동의류타운옆 골목,경상북도,상주시,노상,128.1610658,36.41507375
489,수학체험공원 임시공영주차장,경상남도,양산시,노외,129.0123383,35.32047439
490,배곧9 공영주차장,경기도,시흥시,노외,126.7272082,37.36772301
491,천안성정초등학교,충청남도,천안시,노상,127.1401905,36.81528599
492,신천도서관,경기도,시흥시,부설,126.7849895,37.43840494
493,화성청계초등학교,경기도,화성시,부설,127.1020129,37.19937536
494,KBS본관앞,서울특별시,영등포구,노상,126.9170828,37.52648435
495,합포동 332-2 주차장,경상남도,창원시,노상,128.5846624,35.20958368
496,김해여중앞,경상남도,김해시,노외,128.8780454,35.23788559
497,태백고가다리근처,경상남도,창원시,노외,128.6806129,35.15713746
498,지촌초등학교,강원도,춘천시,노상,127.6449579,38.03829095
499,박달고가밑주차장,경기도,안양시,노상,126.914876,37.40883032
500,내포중학교,충청남도,홍성군,노상,126.672131,36.65077137
501,산양산삼·산약초 홍보교육관,경상북도,영주시,부설,128.6669669,36.98088312
502,제9공영 노상주차장,경기도,구리시,노상,127.1456841,37.59904675
503,중앙식육식당 옆,경상남도,합천군,노외,128.1610279,35.56777698
504,복수면사무소,충청남도,금산군,부설,127.3983337,36.16644301
505,한국전력공사 보령지사 주차장,충청남도,보령시,부설,126.6237988,36.33766696
506,보건복지부 국립춘천병원,강원도,춘천시,노상,127.766615,37.77144065
507,샘모루초등학교,경기도,안양시,부설,126.9408353,37.39962556
508,마동초등학교 주차장,충청남도,서천군,노상,126.7144149,36.02493256
509,함양중학교,경상남도,함양군,노상,127.7310521,35.52544442
510,산인농공단지,경상남도,함안군,노외,128.4702154,35.26929967
511,북부소방서옆공영주차장,광주광역시,북구,노외,126.9127198,35.18670544
512,음성문화예술회관,충청북도,음성군,부설,127.6807134,36.9313832
513,열우물 전통시장,인천광역시,부평구,노외,126.6956685,37.47330312
514,충무동공영주차장 옆,경상남도,창원시,노외,128.6660735,35.14967669
515,신촌리 노외주차장,경기도,광주시,노외,127.3949645,37.32846671
516,태백임시주차장옆,경상남도,창원시,노외,128.6785301,35.15640057
517,영주중앙초등학교,경상북도,영주시,부설,128.6281869,36.82678311
518,장안중학교,부산광역시,기장군,부설,129.2407453,35.31450466
519,북구문화센터공영주차장,광주광역시,북구,노외,126.8733852,35.2013626
520,전시장 공영주차장,경기도,고양시,노외,126.7475837,37.66770026
521,구아4리 쌈지주차장,충청남도,부여군,노외,126.9084358,36.28216278
522,강주연못공원 주차장,경상남도,진주시,노상,128.0962366,35.11411352
523,만촌3동행정복지센터,대구광역시,수성구,부설,128.6505687,35.85550739
524,초계공영주차장3,경상남도,합천군,노외,128.2636511,35.55882449
525,인제제5공영주차장,강원도,인제군,노외,128.1754922,38.06730824
526,와부중학교 주차장,경기도,남양주시,노상,127.219809,37.58703422
527,천안신대초등학교,충청남도,천안시,노상,127.1426806,36.83704929
528,부림초등학교,경기도,안양시,부설,126.9600173,37.40034812
529,양성마을 주차장,경상남도,의령군,노외,128.2291936,35.38924076
530,안산청석초등학교,경기도,안산시,부설,126.8178472,37.29473453
531,가산초등학교,경상북도,칠곡군,부설,128.5402165,36.07916349
532,새암장옆,전라북도,정읍시,노외,126.8559577,35.5644865
533,덕정역사 공영주차장,경기도,양주시,노외,127.062088,37.84130861
534,일동장터 주차장,경기도,포천시,노외,127.3202579,37.95943719
535,북평초등학교,강원도,동해시,노상,129.1242282,37.48224269
536,롯데백화점일원,경기도,부천시,노상,126.7756494,37.5011734
537,대구천내초등학교,대구광역시,달성군,부설,128.501982,35.80943449
538,서부시장 주차장(신설),강원도,영월군,노외,128.4656208,37.18137611
539,복수동제5공영주차장,대전광역시,서구,노외,127.3779449,36.29764582
540,학하지구 공영(13),대전광역시,유성구,노외,127.3121038,36.34330727
541,영광공공도서관,전라남도,영광군,부설,126.5059587,35.27260508
542,시민공원 주차장,전라북도,익산시,노외,126.9765925,35.96351006
543,곤명중학교,경상남도,사천시,노상,127.9521806,35.11942585
